"_lat","_lon","access","amenity","armrest","backrest","bench","bin","bus","capacity","changeset","check_date","check_date:shelter","colour","condition","construction:amenity","construction:shelter_type","covered","departures_board","description","direction","fixme","gtfs_id","highway","id","leisure","lit","mapillary","material","name","network","network:wikidata","network:wikipedia","note","operator","passenger_information_display","playground","public_transport","ref","ref:MTA","ref:signed","route_ref","seating","seats","shelter","shelter_type","sport","support","surface","survey:date","tactile_paving","timestamp","two_sided","uid","user","version","wheelchair"
"40.7490553","-73.8219082",,,,,,,,,96628042,,,,,,,,,,,,,,"node/8272370596","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-12-29T22:49:20Z",,5156387,"zhik",1,,
"40.7281345","-73.9322455",,,,,,,,,99738631,,,,,,,,,,,,,,"node/8445443721","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-02-22T10:51:26Z",,238370,"BlaueBlüte",1,,
"40.7718895","-73.849748",,,,,,,,,101082879,,,,,,,,,,,,,,"node/8522790311","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-16T03:03:40Z",,5156387,"zhik",1,,
"40.7809757","-73.9156039",,,,,,,,,101468340,,,,,,,,,,,,,,"node/8547472913","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T04:35:29Z",,33757,"Minh Nguyen",1,,
"40.7809351","-73.9155422",,,,,,,,,101468340,,,,,,,,,,,,,,"node/8547472914","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T04:35:29Z",,33757,"Minh Nguyen",1,,
"40.7809452","-73.9156509",,,,,,,,,101468340,,,,,,,,,,,,,,"node/8547472915","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T04:35:29Z",,33757,"Minh Nguyen",1,,
"40.7809219","-73.9156133",,,,,,,,,101468340,,,,,,,,,,,,,,"node/8547472916","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T04:35:29Z",,33757,"Minh Nguyen",1,,
"40.7808995","-73.9155784",,,,,,,,,101468340,,,,,,,,,,,,,,"node/8547472917","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T04:35:29Z",,33757,"Minh Nguyen",1,,
"40.7545925","-73.8878689",,,,,,,,,101469949,,,,,,,,,,,,,,"node/8547521414","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T05:04:05Z",,33757,"Minh Nguyen",1,,
"40.7545971","-73.8878139",,,,,,,,,101469949,,,,,,,,,,,,,,"node/8547521415","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T05:04:05Z",,33757,"Minh Nguyen",1,,
"40.7545681","-73.887834",,,,,,,,,101469949,,,,,,,,,,,,,,"node/8547521416","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T05:04:05Z",,33757,"Minh Nguyen",1,,
"40.7545341","-73.8878595",,,,,,,,,101469949,,,,,,,,,,,,,,"node/8547524317","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T05:04:05Z",,33757,"Minh Nguyen",1,,
"40.7545407","-73.8878018",,,,,,,,,101469949,,,,,,,,,,,,,,"node/8547524318","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T05:04:05Z",,33757,"Minh Nguyen",1,,
"40.7051945","-73.9392368",,,,,,,,,101477458,,,,,,,,,,,,,,"node/8548018135","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T06:56:25Z",,33757,"Minh Nguyen",1,,
"40.7052027","-73.9391926",,,,,,,,,101477458,,,,,,,,,,,,,,"node/8548018136","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T06:56:25Z",,33757,"Minh Nguyen",1,,
"40.7058925","-73.9392583",,,,,,,,,101477458,,,,,,,,,,,,,,"node/8548018156","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T06:56:25Z",,33757,"Minh Nguyen",1,,
"40.7058996","-73.9391852",,,,,,,,,101477458,,,,,,,,,,,,,,"node/8548018157","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T06:56:25Z",,33757,"Minh Nguyen",1,,
"40.6591923","-73.9134591",,,,,,,,,101483050,,,,,,,,,,,,,,"node/8548211363","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T08:08:55Z",,33757,"Minh Nguyen",1,,
"40.6591633","-73.9134879",,,,,,,,,101483050,,,,,,,,,,,,,,"node/8548211364","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T08:08:55Z",,33757,"Minh Nguyen",1,,
"40.6591434","-73.9134457",,,,,,,,,101483050,,,,,,,,,,,,,,"node/8548211365","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T08:08:55Z",,33757,"Minh Nguyen",1,,
"40.6592091","-73.9133525",,,,,,,,,101483050,,,,,,,,,,,,,,"node/8548211366","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T08:08:55Z",,33757,"Minh Nguyen",1,,
"40.6591841","-73.9133471",,,,,,,,,101483050,,,,,,,,,,,,,,"node/8548211367","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T08:08:55Z",,33757,"Minh Nguyen",1,,
"40.6591617","-73.9133411",,,,,,,,,101483050,,,,,,,,,,,,,,"node/8548211368","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-22T08:08:55Z",,33757,"Minh Nguyen",1,,
"40.7896465","-73.9469176",,,,,,,,,101926014,,,,,,,"no",,,,,,,"node/8572068414","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-29T15:16:37Z",,6457180,"promiseofbirth",1,,
"40.7896206","-73.946845",,,,,,,,,101926014,,,,,,,"no",,,,,,,"node/8572102320","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-03-29T15:16:37Z",,6457180,"promiseofbirth",1,,
"40.7420274","-73.8271159",,,,,"yes",,,,104078871,,,,,,,,,,,,,,"node/8694931283","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2021-05-03T20:24:11Z",,4812903,"akadouri",1,,
"40.7420533","-73.827112",,,,,"yes",,,,104078871,,,,,,,,,,,,,,"node/8694931284","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2021-05-03T20:24:11Z",,4812903,"akadouri",1,,
"40.7420828","-73.8271084",,,,,"yes",,,,104078871,,,,,,,,,,,,,,"node/8694931285","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2021-05-03T20:24:11Z",,4812903,"akadouri",1,,
"40.7488134","-74.0087104",,,,,"yes",,,,104151581,,,,,,,,,,,,,,"node/8699830089","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T02:05:11Z",,9883637,"brandonbds",1,,
"40.7487737","-74.0087043",,,,,"yes",,,,104151581,,,,,,,,,,,,,,"node/8699830090","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T02:05:11Z",,9883637,"brandonbds",1,,
"40.7487551","-74.0087374",,,,,"yes",,,,104151581,,,,,,,,,,,,,,"node/8699830091","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T02:05:11Z",,9883637,"brandonbds",1,,
"40.7487218","-74.0086349",,,,,"yes",,,,104151581,,,,,,,,,,,,,,"node/8699830092","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T02:05:11Z",,9883637,"brandonbds",1,,
"40.7486815","-74.0085009",,,,,"yes",,,,104151581,,,,,,,,,,,,,,"node/8699830093","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T02:05:11Z",,9883637,"brandonbds",1,,
"40.748922","-74.0089176",,,,,"yes",,,,104151581,,,,,,,,,,,,,,"node/8699830094","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T02:05:11Z",,9883637,"brandonbds",1,,
"40.7488986","-74.0089038",,,,,"yes",,,,104151581,,,,,,,,,,,,,,"node/8699830095","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T02:05:11Z",,9883637,"brandonbds",1,,
"40.7488014","-74.0086071",,,,,"yes",,,,104200169,,,,,,,,,,,,,,"node/8702364356","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T17:35:41Z",,9883637,"brandonbds",1,,
"40.7487793","-74.0085841",,,,,"yes",,,,104200169,,,,,,,,,,,,,,"node/8702364357","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T17:35:41Z",,9883637,"brandonbds",1,,
"40.7488242","-74.0089049",,,,,"yes",,,,104200169,,,,,,,,,,,,,,"node/8702364358","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T17:35:41Z",,9883637,"brandonbds",1,,
"40.7488027","-74.0089106",,,,,"yes",,,,104200169,,,,,,,,,,,,,,"node/8702364359","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T17:35:41Z",,9883637,"brandonbds",1,,
"40.748633","-74.008973",,,,,"yes",,,,140025103,,,,,,,"no",,,,,,,"node/8702364360","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2023-08-17T17:51:43Z",,11691671,"Nantes",2,,
"40.748595","-74.0089861",,,,,"yes",,,,140025103,,,,,,,"no",,,,,,,"node/8702364361","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2023-08-17T17:51:42Z",,11691671,"Nantes",2,,
"40.7486517","-74.0100877",,,,,"yes",,,,104200169,,,,,,,,,,,,,,"node/8702364395","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T17:35:41Z",,9883637,"brandonbds",1,,
"40.748833","-74.010173",,,,,"yes",,,,104200169,,,,,,,,,,,,,,"node/8702364396","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T17:35:41Z",,9883637,"brandonbds",1,,
"40.7487065","-74.0111955",,,,,"yes",,,,104200169,,,,,,,,,,,,,,"node/8702364397","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T17:35:41Z",,9883637,"brandonbds",1,,
"40.7487496","-74.0111874",,,,,"yes",,,,104200169,,,,,,,,,,,,,,"node/8702364398","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T17:35:41Z",,9883637,"brandonbds",1,,
"40.748801","-74.0111916",,,,,"yes",,,,104200169,,,,,,,,,,,,,,"node/8702364399","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T17:35:41Z",,9883637,"brandonbds",1,,
"40.7488585","-74.0111658",,,,,"yes",,,,104200169,,,,,,,,,,,,,,"node/8702364400","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T17:35:41Z",,9883637,"brandonbds",1,,
"40.7488742","-74.0111685",,,,,"yes",,,,104200169,,,,,,,,,,,,,,"node/8702364401","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T17:35:41Z",,9883637,"brandonbds",1,,
"40.7489043","-74.01116",,,,,"yes",,,,104200169,,,,,,,,,,,,,,"node/8702364402","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T17:35:41Z",,9883637,"brandonbds",1,,
"40.7489378","-74.0111523",,,,,"yes",,,,104200169,,,,,,,,,,,,,,"node/8702364403","picnic_table",,,"metal",,,,,,,,,,,,,,,,,,,,,,,"2021-05-05T17:35:41Z",,9883637,"brandonbds",1,,
"40.7876058","-73.9459763",,,,,,,,,104713072,,,,,,,"no",,,,,,,"node/8732555128","picnic_table",,,,,,,,,,,,,,,,,,"2",,,,,,,,"2021-05-15T01:39:12Z",,6457180,"promiseofbirth",1,,
"40.7874728","-73.9459768",,,,,,,,,104713072,,,,,,,"no",,,,,,,"node/8732555165","picnic_table",,,,,,,,,,,,,,,,,,"2",,,,,,,,"2021-05-15T01:39:12Z",,6457180,"promiseofbirth",1,,
"40.7874865","-73.9459461",,,,,,,,,104713072,,,,,,,"no",,,,,,,"node/8732555176","picnic_table",,,,,,,,,,,,,,,,,,"2",,,,,,,,"2021-05-15T01:39:12Z",,6457180,"promiseofbirth",1,,
"40.7875941","-73.9459441",,,,,,,,,104713072,,,,,,,"no",,,,,,,"node/8732555183","picnic_table",,,,,,,,,,,,,,,,,,"2",,,,,,,,"2021-05-15T01:39:12Z",,6457180,"promiseofbirth",1,,
"40.7875729","-73.9459249",,,,,,,,,104713072,,,,,,,"no",,,,,,,"node/8732555185","picnic_table",,,,,,,,,,,,,,,,,,"2",,,,,,,,"2021-05-15T01:39:12Z",,6457180,"promiseofbirth",1,,
"40.7874648","-73.9460127",,,,,,,,,104713072,,,,,,,"no",,,,,,,"node/8732555188","picnic_table",,,,,,,,,,,,,,,,,,"2",,,,,,,,"2021-05-15T01:39:12Z",,6457180,"promiseofbirth",1,,
"40.7717642","-73.9860215",,,,,,,,,105059746,,,,,,,,,,,,,,"node/8751659803","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-05-21T04:22:34Z",,9883637,"brandonbds",1,,
"40.7431881","-73.9430528",,,,,,,,,148752228,,,,,,,"no",,,,,,,"node/8793041776","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2024-03-16T22:16:08Z",,4812903,"akadouri",2,,
"40.7427015","-73.9440344",,,,,,,,,116726004,,,,,,,,,,,,,,"node/8793041777","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-01-28T22:35:22Z",,5156387,"zhik",2,,
"40.7431099","-73.9429159",,,,,,,,,105743272,,,,,,,,,,,,,,"node/8793041783","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-06-02T22:20:38Z",,5156387,"zhik",1,,
"40.7388263","-73.9408945",,,,,,,,,108580702,,,,,,,,,,,,,,"node/8949654599","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-07-25T20:59:29Z",,5156387,"zhik",1,,
"40.7345589","-73.9465171",,,,,,,,,109320537,,,,,,,,,,,,,,"node/8988331454","picnic_table",,,"concrete",,,,,,,,,,,,,,,,,,,,,,,"2021-08-07T17:58:24Z",,2009190,"Djbeadle",1,,
"40.7355765","-73.9471292",,,,,,,,,140454389,,,,,,,,,,,,,,"node/8988331464","picnic_table",,,"concrete",,,,,,,,,,,,,,,,,,,,,,,"2023-08-27T14:33:55Z",,223632,"noneck",2,,
"40.7221237","-73.8463438",,,,,"yes",,,,109325423,,,,,,,,,,,,,,"node/8988644801","picnic_table","no",,"concrete",,,,,,,,,,,,,,,,,,"chess",,,,,"2021-08-07T20:53:25Z",,1954307,"daniel_solow",1,,
"40.7220694","-73.8465409",,,,,"yes",,,,109325423,,,,,,,,,,,,,,"node/8988644804","picnic_table","no",,"concrete",,,,,,,,,,,,,,,,,,"chess",,,,,"2021-08-07T20:53:25Z",,1954307,"daniel_solow",1,,
"40.6437444","-74.0759918",,,,,,,,,110564166,,,,,,,,,,,,,,"node/9053302456","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-09-01T12:05:33Z",,5156387,"zhik",1,,
"40.6437116","-74.0759576",,,,,,,,,110564166,,,,,,,,,,,,,,"node/9053302457","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-09-01T12:05:33Z",,5156387,"zhik",1,,
"40.6437133","-74.0759058",,,,,,,,,110564166,,,,,,,,,,,,,,"node/9053302458","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-09-01T12:05:33Z",,5156387,"zhik",1,,
"40.6821062","-73.9439676",,,,,,,,,112045623,,,,,,,,,,,,,,"node/9142911609","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2021-10-03T19:04:29Z",,4400159,"jmapb",1,,
"40.6820957","-73.9440718",,,,,,,,,112045623,,,,,,,,,,,,,,"node/9142911610","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2021-10-03T19:04:29Z",,4400159,"jmapb",1,,
"40.682148","-73.9439253",,,,,,,,,112045623,,,,,,,,,,,,,,"node/9142911611","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2021-10-03T19:04:29Z",,4400159,"jmapb",1,,
"40.6820742","-73.9439124",,,,,,,,,112045623,,,,,,,,,,,,,,"node/9142911612","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2021-10-03T19:04:29Z",,4400159,"jmapb",1,,
"40.6820644","-73.9440098",,,,,,,,,112045623,,,,,,,,,,,,,,"node/9142911613","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2021-10-03T19:04:29Z",,4400159,"jmapb",1,,
"40.6821382","-73.9440227",,,,,,,,,112045623,,,,,,,,,,,,,,"node/9142911614","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2021-10-03T19:04:29Z",,4400159,"jmapb",1,,
"40.7143484","-73.8281643",,,,,"yes",,,,112876836,,,,,,,,,,,,,,"node/9195949894","picnic_table","no",,"concrete",,,,,,,,,,,,,,,,,,"chess",,,,,"2021-10-23T14:40:58Z",,1954307,"daniel_solow",1,,
"40.759067","-73.9580006",,,,,"yes",,,,145619371,,,,,,,"no",,,,,,,"node/9213184894","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2023-12-28T13:14:30Z",,314930,"John Gilmore",2,,
"40.75926","-73.957791",,,,,"yes",,,,145619371,,,,,,,"no",,,,,,,"node/9213184895","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2023-12-28T13:14:31Z",,314930,"John Gilmore",2,,
"40.7591839","-73.9578681",,,,,"yes",,,,145619371,,,,,,,"no",,,,,,,"node/9213184896","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2023-12-28T13:14:32Z",,314930,"John Gilmore",2,,
"40.7592469","-73.9578058",,,,,"yes",,,,145619371,,,,,,,"no",,,,,,,"node/9213184897","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2023-12-28T13:14:32Z",,314930,"John Gilmore",2,,
"40.7590864","-73.9579802",,,,,"yes",,,,145619371,,,,,,,"no",,,,,,,"node/9213184898","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2023-12-28T13:14:31Z",,314930,"John Gilmore",2,,
"40.7590827","-73.9580747",,,,,"yes",,,,145619371,,,,,,,"no",,,,,,,"node/9213184899","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2023-12-28T13:14:31Z",,314930,"John Gilmore",2,,
"40.6851014","-73.9179856",,,,,,,,,117707049,,,,,,,"no",,,,,,,"node/9225198595","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-02-22T02:33:01Z",,2456367,"hdevine825",2,,
"40.6850814","-73.9179589",,,,,,,,,117707049,,,,,,,"no",,,,,,,"node/9225198596","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-02-22T02:33:24Z",,2456367,"hdevine825",2,,
"40.6851272","-73.9179653",,,,,,,,,117707049,,,,,,,"yes",,,,,,,"node/9225198597","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-02-22T02:33:10Z",,2456367,"hdevine825",2,,
"40.6851062","-73.917941",,,,,,,,,117707049,,,,,,,"yes",,,,,,,"node/9225198598","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-02-22T02:33:06Z",,2456367,"hdevine825",2,,
"40.684962","-73.9189696",,,,,,,,,113383769,,,,,,,,,,,,,,"node/9225198599","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-11-04T19:54:49Z",,2456367,"hdevine825",1,,
"40.6849355","-73.9189942",,,,,,,,,113383769,,,,,,,,,,,,,,"node/9225198600","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-11-04T19:54:49Z",,2456367,"hdevine825",1,,
"40.6849065","-73.9190108",,,,,,,,,117730045,,,,,,,"no",,,,,,,"node/9225198601","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-02-22T14:27:30Z",,2456367,"hdevine825",2,,
"40.6849104","-73.9189641",,,,,,,,,113383769,,,,,,,,,,,,,,"node/9225198602","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-11-04T19:54:49Z",,2456367,"hdevine825",1,,
"40.6849551","-73.9190343",,,,,,,,,113383769,,,,,,,,,,,,,,"node/9225198603","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-11-04T19:54:49Z",,2456367,"hdevine825",1,,
"40.7119848","-74.0686558",,,,,,,,,115127483,,,,,,,,,,,,,,"node/9350554900","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-19T14:14:38Z",,9564652,"wireguy",1,,
"40.7120005","-74.0686206",,,,,,,,,115127483,,,,,,,,,,,,,,"node/9350554901","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-19T14:14:38Z",,9564652,"wireguy",1,,
"40.7119868","-74.0685874",,,,,,,,,115127483,,,,,,,,,,,,,,"node/9350554902","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-19T14:14:38Z",,9564652,"wireguy",1,,
"40.7119591","-74.0685874",,,,,,,,,115127483,,,,,,,,,,,,,,"node/9350554903","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-19T14:14:38Z",,9564652,"wireguy",1,,
"40.7119461","-74.0685565",,,,,,,,,115127483,,,,,,,,,,,,,,"node/9350554904","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-19T14:14:38Z",,9564652,"wireguy",1,,
"40.7119756","-74.0685579",,,,,,,,,115127483,,,,,,,,,,,,,,"node/9350554905","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-19T14:14:38Z",,9564652,"wireguy",1,,
"40.7120137","-74.0686544",,,,,,,,,115127483,,,,,,,,,,,,,,"node/9350554906","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-19T14:14:38Z",,9564652,"wireguy",1,,
"40.7119982","-74.068686",,,,,,,,,115127483,,,,,,,,,,,,,,"node/9350554907","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-19T14:14:38Z",,9564652,"wireguy",1,,
"40.7115212","-74.0685052",,,,,,,,,115127483,,,,,,,,,,,,,,"node/9350554908","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-19T14:14:38Z",,9564652,"wireguy",1,,
"40.7115797","-74.0684664",,,,,,,,,115127483,,,,,,,,,,,,,,"node/9350554909","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-19T14:14:38Z",,9564652,"wireguy",1,,
"40.7115222","-74.0685797",,,,,,,,,115127483,,,,,,,,,,,,,,"node/9350554910","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-19T14:14:38Z",,9564652,"wireguy",1,,
"40.7116264","-74.0685073",,,,,,,,,115127483,,,,,,,,,,,,,,"node/9350554911","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-19T14:14:38Z",,9564652,"wireguy",1,,
"40.7115746","-74.0685448",,,,,,,,,115127483,,,,,,,,,,,,,,"node/9350575594","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-19T14:14:38Z",,9564652,"wireguy",1,,
"40.7119736","-74.0686209",,,,,,,,,115127483,,,,,,,,,,,,,,"node/9350575636","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-19T14:14:38Z",,9564652,"wireguy",1,,
"40.7236121","-73.937177",,,,,"yes",,,,115622972,,,,,,,,,,,,,,"node/9382723189","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-31T21:51:22Z",,384667,"MxxCon",1,,
"40.7235918","-73.9371173",,,,,"yes",,,,115622972,,,,,,,,,,,,,,"node/9382723190","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-31T21:51:22Z",,384667,"MxxCon",1,,
"40.7235644","-73.9370724",,,,,"yes",,,,115622972,,,,,,,,,,,,,,"node/9382723191","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2021-12-31T21:51:22Z",,384667,"MxxCon",1,,
"40.6499391","-73.9735553",,,,,,,,,116153877,,,,,,,,,,,,,,"node/9416319721","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2022-01-14T16:14:58Z",,4400159,"jmapb",2,,
"40.6500345","-73.9736204",,,,,,,,,116153877,,,,,,,,,,,,,,"node/9416319723","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2022-01-14T16:14:58Z",,4400159,"jmapb",2,,
"40.6499927","-73.9735919",,,,,,,,,116153877,,,,,,,,,,,,,,"node/9416319724","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2022-01-14T16:14:58Z",,4400159,"jmapb",2,,
"40.650088","-73.973657",,,,,,,,,116153877,,,,,,,,,,,,,,"node/9416319725","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2022-01-14T16:14:58Z",,4400159,"jmapb",2,,
"40.643814","-73.9739774",,,,,,,,,118648066,,,,,,,"no",,,,,,,"node/9418294465","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2022-03-18T21:16:24Z",,384667,"MxxCon",2,,
"40.6437919","-73.9739733",,,,,,,,,118648066,,,,,,,"no",,,,,,,"node/9418294466","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2022-03-18T21:16:25Z",,384667,"MxxCon",2,,
"40.6441266","-73.974036",,,,,,,,,118648066,,,,,,,"no",,,,,,,"node/9418294467","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2022-03-18T21:16:27Z",,384667,"MxxCon",2,,
"40.6441046","-73.9740318",,,,,,,,,118648066,,,,,,,"no",,,,,,,"node/9418294468","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2022-03-18T21:16:28Z",,384667,"MxxCon",2,,
"40.644369","-73.9740813",,,,,,,,,118648066,,,,,,,"no",,,,,,,"node/9418294469","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2022-03-18T21:17:02Z",,384667,"MxxCon",4,,
"40.644391","-73.9740855",,,,,,,,,118648066,,,,,,,"no",,,,,,,"node/9418294470","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2022-03-18T21:17:01Z",,384667,"MxxCon",4,,
"40.7261887","-73.847213",,,,,"yes",,,,149736673,,,,,,,,,,,,,,"node/9422975156","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2024-04-08T13:49:35Z",,1954307,"daniel_solow",2,,
"40.7259314","-73.8479758",,,,,"yes",,,,149736673,,,,,,,,,,,,,,"node/9423004702","picnic_table",,,,,,,,,,,,,,,,,,,,,"chess",,,,,"2024-04-08T13:49:35Z",,1954307,"daniel_solow",2,,
"40.7428607","-73.9435508",,,,,,,,,116726004,,,,,,,,,,,,,,"node/9456785118","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-01-28T22:35:22Z",,5156387,"zhik",1,,
"40.7432351","-74.0261656",,,,,"yes",,,,117540156,,,,,,,,,,,,,,"node/9515090723","picnic_table",,,,,,,,,,,,,,,,,,,,,,,,,,"2022-02-17T22:16:42Z",,10183030,"MapSpot",1,,
