"_lat","_lon","access","amenity","armrest","backrest","bench","bin","bus","capacity","changeset","check_date:shelter","colour","covered","departures_board","direction","gtfs_id","highway","id","layer","leisure","lit","mapillary","material","name","network","network:wikidata","network:wikipedia","note","operator","passenger_information_display","public_transport","ref","ref:MTA","ref:signed","route_ref","seats","shelter","source","sport","support","surface","survey:date","tactile_paving","timestamp","two_sided","uid","user","version","wheelchair"
"40.7310404","-73.9976383",,"bench",,"no",,,,,145349434,,,,,,,,"way/261760083",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-12-20T23:02:35Z",,11697944,"kguenther24",3,,
"40.730608700000005","-73.9972689",,"bench",,"no",,,,,145349434,,,,,,,,"way/261760084",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-12-20T23:02:35Z",,11697944,"kguenther24",3,,
"40.7308631","-73.99778105",,"bench",,"no",,,,,145349434,,,,,,,,"way/261760085",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-12-20T23:02:35Z",,11697944,"kguenther24",3,,
"40.73057235","-73.9975046",,"bench",,"no",,,,,145349434,,,,,,,,"way/261760086",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-12-20T23:02:35Z",,11697944,"kguenther24",3,,
"40.73096905","-73.99717665",,"bench",,"no",,,,,145349434,,,,,,,,"way/261760087",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-12-20T23:02:35Z",,11697944,"kguenther24",3,,
"40.73078275","-73.99712205",,"bench",,"no",,,,,145349434,,,,,,,,"way/261760379",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-12-20T23:02:35Z",,11697944,"kguenther24",3,,
"40.727176549999996","-74.01147044999999",,"bench",,"yes",,,,,26899768,,,,,,,,"way/313639511",,,,,,,,,,,,,,,,,,,,,,,,,,"2014-11-20T03:07:49Z",,550560,"Seandebasti",1,,
"40.72576535","-74.011484",,"bench",,"no",,,,,26899768,,,,,,,,"way/313639523",,,,,,,,,,,,,,,,,,,,,,,,,,"2014-11-20T03:07:50Z",,550560,"Seandebasti",1,,
"40.72533545","-74.0115524",,"bench",,"no",,,,,26899768,,,,,,,,"way/313639534",,,,,,,,,,,,,,,,,,,,,,,,,,"2014-11-20T03:07:51Z",,550560,"Seandebasti",1,,
"40.7251052","-74.0115938",,"bench",,"no",,,,,26899768,,,,,,,,"way/313639537",,,,,,,,,,,,,,,,,,,,,,,,,,"2014-11-20T03:07:51Z",,550560,"Seandebasti",1,,
"40.724920600000004","-74.01184875",,"bench",,"yes",,,,,26899768,,,,,,,,"way/313639540",,,,,,,,,,,,,,,,,,,,,,,,,,"2014-11-20T03:07:51Z",,550560,"Seandebasti",1,,
"40.72480935","-74.0118712",,"bench",,"yes",,,,,26899768,,,,,,,,"way/313639541",,,,,,,,,,,,,,,,,,,,,,,,,,"2014-11-20T03:07:51Z",,550560,"Seandebasti",1,,
"40.7244528","-74.0119129",,"bench",,"yes",,,,,26899768,,,,,,,,"way/313639546",,,,,,,,,,,,,,,,,,,,,,,,,,"2014-11-20T03:07:51Z",,550560,"Seandebasti",1,,
"40.70261875","-74.00993785",,"bench",,"no",,,,,34176717,,,,,,,,"way/371854383",,,,,,,,,,,,,,,,,,,,,,,,,,"2015-09-22T07:19:24Z",,336460,"robgeb",1,,
"40.70269915","-74.0098814",,"bench",,"no",,,,,34176717,,,,,,,,"way/371854384",,,,,,,,,,,,,,,,,,,,,,,,,,"2015-09-22T07:19:24Z",,336460,"robgeb",1,,
"40.7025808","-74.0098218",,"bench",,"no",,,,,34176717,,,,,,,,"way/371854387",,,,,,,,,,,,,,,,,,,,,,,,,,"2015-09-22T07:19:24Z",,336460,"robgeb",1,,
"40.7025723","-74.0098854",,"bench",,"no",,,,,34176717,,,,,,,,"way/371854389",,,,,,,,,,,,,,,,,,,,,,,,,,"2015-09-22T07:19:24Z",,336460,"robgeb",1,,
"40.7025722","-74.0098438",,"bench",,"no",,,,,34176717,,,,,,,,"way/371854390",,,,,,,,,,,,,,,,,,,,,,,,,,"2015-09-22T07:19:24Z",,336460,"robgeb",1,,
"40.7026024","-74.00976969999999",,"bench",,"no",,,,,34176717,,,,,,,,"way/371854392",,,,,,,,,,,,,,,,,,,,,,,,,,"2015-09-22T07:19:25Z",,336460,"robgeb",1,,
"40.702749850000004","-74.0098027",,"bench",,"no",,,,,34176717,,,,,,,,"way/371854393",,,,,,,,,,,,,,,,,,,,,,,,,,"2015-09-22T07:19:25Z",,336460,"robgeb",1,,
"40.702600849999996","-74.0099304",,"bench",,"no",,,,,34176717,,,,,,,,"way/371854394",,,,,,,,,,,,,,,,,,,,,,,,,,"2015-09-22T07:19:25Z",,336460,"robgeb",1,,
"40.702579549999996","-74.0099067",,"bench",,"no",,,,,34176717,,,,,,,,"way/371854395",,,,,,,,,,,,,,,,,,,,,,,,,,"2015-09-22T07:19:25Z",,336460,"robgeb",1,,
"40.7026507","-74.0096926",,"bench",,"no",,,,,34176717,,,,,,,,"way/371854396",,,,,,,,,,,,,,,,,,,,,,,,,,"2015-09-22T07:19:25Z",,336460,"robgeb",1,,
"40.7026479","-74.0099313",,"bench",,"no",,,,,34176717,,,,,,,,"way/371854397",,,,,,,,,,,,,,,,,,,,,,,,,,"2015-09-22T07:19:25Z",,336460,"robgeb",1,,
"40.70266445","-74.00991755",,"bench",,"no",,,,,34176717,,,,,,,,"way/371854398",,,,,,,,,,,,,,,,,,,,,,,,,,"2015-09-22T07:19:25Z",,336460,"robgeb",1,,
"40.7050099","-74.0070873",,"bench",,"no",,,,,143625526,,"gray",,,,,,"way/764215671",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-11-04T18:32:44Z",,11697944,"kguenther24",2,,
"40.7045928","-74.00643840000001",,"bench",,"no",,,,,143625526,,"gray",,,,,,"way/764215674",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-11-04T18:32:44Z",,11697944,"kguenther24",2,,
"40.7051043","-74.00714930000001",,"bench",,"no",,,,,143625526,,"gray",,,,,,"way/764215684",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-11-04T18:32:44Z",,11697944,"kguenther24",2,,
"40.7046244","-74.0064076",,"bench",,"no",,,,,143625526,,"gray",,,,,,"way/764215685",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-11-04T18:32:44Z",,11697944,"kguenther24",2,,
"40.7047159","-74.0066304",,"bench",,"no",,,,,143625526,,"gray",,,,,,"way/764215689",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-11-04T18:32:44Z",,11697944,"kguenther24",2,,
"40.7046861","-74.0065029",,"bench",,"no",,,,,143625526,,"gray",,,,,,"way/764215694",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-11-04T18:32:44Z",,11697944,"kguenther24",2,,
"40.7049784","-74.00695350000001",,"bench",,"no",,,,,143625526,,"gray",,,,,,"way/764215695",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-11-04T18:32:44Z",,11697944,"kguenther24",2,,
"40.704655","-74.0065361",,"bench",,"no",,,,,143625526,,"gray",,,,,,"way/764215701",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-11-04T18:32:44Z",,11697944,"kguenther24",2,,
"40.704810699999996","-74.00669909999999",,"bench",,"no",,,,,143625526,,"gray",,,,,,"way/764215702",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-11-04T18:32:44Z",,11697944,"kguenther24",2,,
"40.704747999999995","-74.0066003",,"bench",,"no",,,,,143625526,,"gray",,,,,,"way/764215704",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-11-04T18:32:44Z",,11697944,"kguenther24",2,,
"40.7045314","-74.00634005",,"bench",,"no",,,,,143625526,,"gray",,,,,,"way/764215709",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-11-04T18:32:44Z",,11697944,"kguenther24",2,,
"40.705039299999996","-74.0070495",,"bench",,"no",,,,,143625526,,"gray",,,,,,"way/764215710",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-11-04T18:32:44Z",,11697944,"kguenther24",2,,
"40.7049459","-74.0069872",,"bench",,"no",,,,,143625526,,"gray",,,,,,"way/764215711",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-11-04T18:32:44Z",,11697944,"kguenther24",2,,
"40.705072","-74.00718309999999",,"bench",,"no",,,,,143625526,,"gray",,,,,,"way/764215715",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-11-04T18:32:44Z",,11697944,"kguenther24",2,,
"40.704779900000005","-74.0067315",,"bench",,"no",,,,,143625526,,"gray",,,,,,"way/764215718",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-11-04T18:32:44Z",,11697944,"kguenther24",2,,
"40.71183045","-73.99086645",,"bench",,"yes",,,,,94400337,,,,,,,,"way/874446980",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2020-11-18T23:41:32Z",,2009190,"Djbeadle",1,,
"40.711950200000004","-73.990891",,"bench",,"yes",,,,,94400337,,,,,,,,"way/874446983",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2020-11-18T23:41:32Z",,2009190,"Djbeadle",1,,
"40.703833599999996","-73.99192554999999",,"bench",,"yes",,,,,132800638,,,,,,,,"way/1148000313",,,,,"wood",,,,,,,,,,,,,"13",,,,,,,,"2023-02-20T17:14:06Z",,68661,"PeetTheEngineer",1,,
"40.703729100000004","-73.99188029999999",,"bench",,"yes",,,,,132800638,,,,,,,,"way/1148000314",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-02-20T17:14:06Z",,68661,"PeetTheEngineer",1,,
"40.7037951","-73.99159225",,"bench",,"yes",,,,,132800638,,,,,,,,"way/1148000315",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-02-20T17:14:06Z",,68661,"PeetTheEngineer",1,,
"40.703695100000004","-73.9916153",,"bench",,"yes",,,,,132800638,,,,,,,,"way/1148000316",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2023-02-20T17:14:06Z",,68661,"PeetTheEngineer",1,,
"40.73370405","-73.98486869999999",,"bench",,"yes",,,,,136559548,,,,,,,,"way/1176003999",,,,,"concrete",,,,,,,,,,,,,,,,,,"wood",,,"2023-05-25T20:52:31Z",,16295642,"punkpenguinprincess333",1,,
"40.7333823","-73.9849162",,"bench",,"yes",,,,,136559580,,,,,,,,"way/1176004698",,,,,"concrete",,,,,,,,,,,,,,,,,,"wood",,,"2023-05-25T20:54:05Z",,16295642,"punkpenguinprincess333",1,,
"40.73327975","-73.98471075",,"bench",,"yes",,,,,136559650,,,,,,,,"way/1176004960",,,,,"concrete",,,,,,,,,,,,,,,,,,"wood",,,"2023-05-25T20:56:45Z",,16295642,"punkpenguinprincess333",1,,
"40.733489899999995","-73.98433155000001",,"bench",,"yes",,,,,136559695,,,,,,,,"way/1176005324",,,,,"concrete",,,,,,,,,,,,,,,,,,"wood",,,"2023-05-25T20:59:12Z",,16295642,"punkpenguinprincess333",1,,
"40.734075849999996","-73.98396665",,"bench",,"yes",,,,,136559829,,,,,,,,"way/1176006204",,,,,"concrete",,,,,,,,,,,,,,,,,,"wood",,,"2023-05-25T21:04:59Z",,16295642,"punkpenguinprincess333",1,,
"40.7343731","-73.98410745",,"bench",,"yes",,,,,136559829,,,,,,,,"way/1176006205",,,,,"concrete",,,,,,,,,,,,,,,,,,"wood",,,"2023-05-25T21:04:59Z",,16295642,"punkpenguinprincess333",1,,
"40.734228200000004","-73.9844308",,"bench",,"yes",,,,,136559829,,,,,,,,"way/1176006206",,,,,"concrete",,,,,,,,,,,,,,,,,,"wood",,,"2023-05-25T21:04:59Z",,16295642,"punkpenguinprincess333",1,,
"40.70456165","-74.00630785000001",,"bench",,"no",,,,,143625526,,"gray",,,,,,"way/1221054207",,,,,"granite",,,,,,,,,,,,,,,,,,,,,"2023-11-04T18:32:44Z",,11697944,"kguenther24",1,,
"40.7255586","-74.0116726",,"bench",,"yes",,,,,26899768,,,,,,,,"node/3196459696",,,,,,,,,,,,,,,,,,,,,,,,,,"2014-11-20T03:07:45Z",,550560,"Seandebasti",1,,
"40.7256096","-74.0116638",,"bench",,"yes",,,,,26899768,,,,,,,,"node/3196459697",,,,,,,,,,,,,,,,,,,,,,,,,,"2014-11-20T03:07:45Z",,550560,"Seandebasti",1,,
"40.7256659","-74.0116514",,"bench",,,,,,,26899768,,,,,,,,"node/3196459698",,,,,,,,,,,,,,,,,,,,,,,,,,"2014-11-20T03:07:45Z",,550560,"Seandebasti",1,,
"40.7226082","-74.0121397",,"bench",,"no",,,,,147865105,,,,,,,,"node/3196459845",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2024-02-24T17:46:01Z",,11697944,"kguenther24",2,,
"40.7150974","-73.990109",,"bench",,"yes",,,,,58076060,,,,,,,,"node/5551224308",,,,,,,,,,,,,,,,,,,,,,,,,,"2018-04-13T20:53:52Z",,40611,"Stereo",1,,
"40.7103547","-74.0139293",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389015",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7103082","-74.0138864",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389016",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7102924","-74.0137999",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389017",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7103488","-74.0138294",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389018",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7103989","-74.0138961",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389019",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7104416","-74.0139843",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389020",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7103321","-74.0137476",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389021",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7102571","-74.0135525",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389022",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7102952","-74.0136333",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389023",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7102673","-74.0137215",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389024",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7101885","-74.0136078",,"bench",,"yes",,,,,132939893,,"gray",,,,,,"node/6551389025",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2023-02-23T19:04:53Z",,2456367,"hdevine825",2,,
"40.710203","-74.0135404",,"bench",,"yes",,,,,132939893,,"gray",,,,,,"node/6551389026",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2023-02-23T19:04:52Z",,2456367,"hdevine825",2,,
"40.7103192","-74.0133123",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389027",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7103582","-74.0133939",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389028",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7104609","-74.0137161",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389029",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.710407","-74.0135656",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389030",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7103649","-74.0134754",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389031",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7103166","-74.0134365",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389032",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7103034","-74.0134844",,"bench",,"yes",,,,,139892291,,"gray",,,,,,"node/6551389033",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2023-08-14T23:26:05Z",,11691671,"Nantes",2,,
"40.7104924","-74.0136618",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389034",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7105125","-74.0137352",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389035",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7106223","-74.0139491",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389036",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7105631","-74.0138519",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389037",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7104251","-74.0137771",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389038",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7104442","-74.0138851",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389039",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.710494","-74.0139481",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389040",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7105633","-74.0139786",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389041",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7104975","-74.0138013",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389042",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7105314","-74.0138757",,"bench",,,,,,,71305799,,"gray",,,,,,"node/6551389043",,,,,"concrete",,,,,,,,,,,,,,,,,,,,,"2019-06-16T17:13:48Z",,9272243,"nygrid1811plan",1,,
"40.7142847","-73.9851318",,"bench",,"yes",,,,,138353298,,,,,,,,"node/7179965883",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-10T20:39:17Z",,11697944,"kguenther24",2,,
"40.7142144","-73.9851481",,"bench",,"yes",,,,,138353298,,,,,,,,"node/7179965884",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-10T20:39:17Z",,11697944,"kguenther24",2,,
"40.7094652","-73.9855613",,"bench",,"yes",,,,,82182574,,,,,,,,"node/7293283825",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T22:35:47Z",,2009190,"Djbeadle",1,,
"40.7095584","-73.9846553",,"bench",,"yes",,,,,82182574,,,,,,,,"node/7293283826",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T22:35:47Z",,2009190,"Djbeadle",1,,
"40.7094971","-73.9852591",,"bench",,"yes",,,,,82182574,,,,,,,,"node/7293283832",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T22:35:47Z",,2009190,"Djbeadle",1,,
"40.7095849","-73.9844539",,"bench",,"yes",,,,,82182574,,,,,,,,"node/7293283833",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T22:35:47Z",,2009190,"Djbeadle",1,,
"40.7099888","-73.9887665",,"bench",,"yes",,,,,138243255,,,,,,,,"node/7293283837",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-07-07T20:16:47Z",,11697944,"kguenther24",3,,
"40.7095291","-73.9849473",,"bench",,"yes",,,,,82182574,,,,,,,,"node/7293283839",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T22:35:47Z",,2009190,"Djbeadle",1,,
"40.7105376","-73.9789169",,"bench",,"yes",,,,,82183028,,,,,,,,"node/7293302024",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T23:00:32Z",,2009190,"Djbeadle",1,,
"40.71107","-73.978905",,"bench",,"yes",,,,,82183028,,,,,,,,"node/7293302025",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T23:00:32Z",,2009190,"Djbeadle",1,,
"40.7105371","-73.9787651",,"bench",,"yes",,,,,82183028,,,,,,,,"node/7293302028",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T23:00:32Z",,2009190,"Djbeadle",1,,
"40.7109825","-73.979117",,"bench",,"yes",,,,,82183028,,,,,,,,"node/7293302029",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T23:00:32Z",,2009190,"Djbeadle",1,,
"40.7109244","-73.9792938",,"bench",,"yes",,,,,82183028,,,,,,,,"node/7293302033",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T23:00:32Z",,2009190,"Djbeadle",1,,
"40.7108696","-73.9794948",,"bench",,"yes",,,,,82183028,,,,,,,,"node/7293302037",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T23:00:32Z",,2009190,"Djbeadle",1,,
"40.7108094","-73.9797038",,"bench",,"yes",,,,,82183028,,,,,,,,"node/7293302041",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T23:00:32Z",,2009190,"Djbeadle",1,,
"40.7107589","-73.9798805",,"bench",,"yes",,,,,82183028,,,,,,,,"node/7293302045",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T23:00:32Z",,2009190,"Djbeadle",1,,
"40.710725","-73.98004",,"bench",,"yes",,,,,82183028,,,,,,,,"node/7293302050",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T23:00:32Z",,2009190,"Djbeadle",1,,
"40.7107119","-73.980213",,"bench",,"yes",,,,,82183028,,,,,,,,"node/7293302055",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T23:00:32Z",,2009190,"Djbeadle",1,,
"40.7113227","-73.9785613",,"bench",,"yes",,,,,82183028,,,,,,,,"node/7293302059",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T23:00:32Z",,2009190,"Djbeadle",1,,
"40.7098081","-73.9843234",,"bench",,"yes",,,,,82183028,,,,,,,,"node/7293302060",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T23:00:32Z",,2009190,"Djbeadle",1,,
"40.7114281","-73.9783934",,"bench",,"yes",,,,,82183028,,,,,,,,"node/7293302064",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T23:00:32Z",,2009190,"Djbeadle",1,,
"40.7097177","-73.9843018",,"bench",,"yes",,,,,82183028,,,,,,,,"node/7293302065",,,,,,,,,,,,,,,,,,,,,,,,,,"2020-03-13T23:00:32Z",,2009190,"Djbeadle",1,,
"40.7094354","-73.9960857",,"bench",,"yes",,,,,146340990,,,,,,,,"node/7483709959",,,,,"metal",,,,,,,,,,,,,,,,,,,,,"2024-01-16T22:31:01Z",,11697944,"kguenther24",2,,
"40.7096582","-73.9962464",,"bench",,"yes",,,,,146340990,,,,,,,,"node/7483709966",,,,,"metal",,,,,,,,,,,,,,,,,,,,,"2024-01-16T22:31:01Z",,11697944,"kguenther24",2,,
"40.7095623","-73.9961125",,"bench",,"yes",,,,,146340990,,,,,,,,"node/7483709972",,,,,"metal",,,,,,,,,,,,,,,,,,,,,"2024-01-16T22:31:01Z",,11697944,"kguenther24",2,,
"40.7093352","-73.9961484",,"bench",,"yes",,,,,146340990,,,,,,,,"node/7483737396",,,,,"metal",,,,,,,,,,,,,,,,,,,,,"2024-01-16T22:31:01Z",,11697944,"kguenther24",2,,
"40.7096646","-73.9961422",,"bench",,"yes",,,,,146340990,,,,,,,,"node/7483737409",,,,,"metal",,,,,,,,,,,,,,,,,,,,,"2024-01-16T22:31:01Z",,11697944,"kguenther24",2,,
"40.7096445","-73.9962697",,"bench",,"yes",,,,,146340990,,,,,,,,"node/7483737415",,,,,"metal",,,,,,,,,,,,,,,,,,,,,"2024-01-16T22:31:01Z",,11697944,"kguenther24",2,,
"40.7095541","-73.9962228",,"bench",,"yes",,,,,146340990,,,,,,,,"node/7483737421",,,,,"metal",,,,,,,,,,,,,,,,,,,,,"2024-01-16T22:31:01Z",,11697944,"kguenther24",2,,
"40.709364","-73.9961573",,"bench",,"yes",,,,,146340990,,,,,,,,"node/7483737437",,,,,"metal",,,,,,,,,,,,,,,,,,,,,"2024-01-16T22:31:01Z",,11697944,"kguenther24",2,,
"40.7094293","-73.9961909",,"bench",,"yes",,,,,146340990,,,,,,,,"node/7483737443",,,,,"metal",,,,,,,,,,,,,,,,,,,,,"2024-01-16T22:31:01Z",,11697944,"kguenther24",2,,
"40.7096717","-73.996173",,"bench",,"yes",,,,,146340990,,,,,,,,"node/7483737449",,,,,"metal",,,,,,,,,,,,,,,,,,,,,"2024-01-16T22:31:01Z",,11697944,"kguenther24",2,,
"40.7095676","-73.9961429",,"bench",,"yes",,,,,146340990,,,,,,,,"node/7483737454",,,,,"metal",,,,,,,,,,,,,,,,,,,,,"2024-01-16T22:31:01Z",,11697944,"kguenther24",2,,
"40.7095358","-73.996235",,"bench",,"yes",,,,,146340990,,,,,,,,"node/7483737459",,,,,"metal",,,,,,,,,,,,,,,,,,,,,"2024-01-16T22:31:01Z",,11697944,"kguenther24",2,,
"40.7094109","-73.9962024",,"bench",,"yes",,,,,146340990,,,,,,,,"node/7483737482",,,,,"metal",,,,,,,,,,,,,,,,,,,,,"2024-01-16T22:31:01Z",,11697944,"kguenther24",2,,
"40.7135085","-73.989841",,"bench",,"yes",,,,,86847198,,,,,,,,"node/7633747480",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2020-06-19T01:25:49Z",,2009190,"Djbeadle",1,,
"40.7135019","-73.9898958",,"bench",,"yes",,,,,86847198,,,,,,,,"node/7633747484",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2020-06-19T01:25:49Z",,2009190,"Djbeadle",1,,
"40.7135255","-73.9899284",,"bench",,"yes",,,,,86847198,,,,,,,,"node/7633814587",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2020-06-19T01:25:49Z",,2009190,"Djbeadle",1,,
"40.7135564","-73.9899307",,"bench",,"yes",,,,,86847198,,,,,,,,"node/7633814590",,,,,"wood",,,,,,,,,,,,,,,,,,,,,"2020-06-19T01:25:49Z",,2009190,"Djbeadle",1,,
"40.7069772","-74.0130665",,"bench",,"yes",,,,,141833484,,,,,,,,"node/7707500978",,,,,,,,,,,,,,,,,,,,,,,,,,"2023-09-27T18:31:24Z",,2456367,"hdevine825",2,,
